0.00000,0.00073554
0.00000,-0.00148956
0.00000,0.00009180
0.00000,-0.00045646
0.00000,-0.00094561
0.00000,0.00014968
0.00000,0.00048676
0.00000,0.00065565
-0.05236,0.00033630
-0.05236,0.00033671
-0.10472,0.00119646
-0.20944,0.00230869
-0.26180,0.00351890
-0.36652,0.00430416
-0.47124,0.00737171
-0.62832,0.00741215
-0.73304,0.00337331
-0.89012,0.00449130
-0.99484,0.00902554
-1.15192,0.00703637
-1.36136,0.01018235
-1.51844,0.02125804
-1.72788,0.01609258
-1.88496,-0.00304276
-2.14675,0.00389246
-2.67035,0.05657294
-3.03687,0.01019508
-3.35103,-0.00127227
-3.76991,0.02018987
-4.13643,0.04075402
-4.50295,0.02755744
-4.92183,0.00988085
-5.39307,0.01362082
-5.96903,0.04026229
-6.44027,0.03724794
-6.96386,0.02776770
-7.48746,0.01601896
-8.06342,0.03779405
-8.58702,0.04715862
-9.16298,0.04679389
-9.79130,0.02984586
-10.41962,0.01584524
-11.10029,0.03352191
-11.88569,0.08173365
-12.56637,0.06650153
-13.29941,0.03859287
-13.98009,0.03208534
-14.71313,0.04793649
-15.49852,0.05495091
-17.01696,0.10771498
-18.01180,0.06608498
-18.84956,0.05624427
-19.68731,0.05561098
-20.57743,0.06108145
-21.46755,0.06455304
-22.35767,0.06108157
-23.30014,0.05834025
-24.19026,0.07089357
-25.13274,0.07658565
-26.28466,0.06129857
-27.27949,0.05889490
-28.32669,0.08947717
-29.37389,0.08641432
-30.42109,0.05767621
-31.46828,0.05969393
-32.56784,0.08911262
-33.66740,0.09963832
-34.76695,0.07274347
-35.91887,0.06717591
-37.07079,0.07687035
-38.43214,0.11824607
-39.63642,0.09511319
-41.99261,0.15293957
-43.19689,0.09803335
-44.40117,0.10072461
-45.60545,0.08051832
-46.80972,0.06977130
-48.27580,0.11311963
-49.53244,0.12306260
-50.78907,0.09814321
-52.04571,0.06115052
-53.30235,0.06879634
-54.61135,0.10261469
-55.86798,0.13056889
-57.17698,0.10323429
