0.00000,0.00044047
0.00000,0.00106138
0.00000,-0.00007475
0.00000,0.00026579
0.00000,0.00000010
0.00000,0.00044913
0.00000,0.00112122
0.00000,0.00064016
0.00000,-0.00014983
0.00000,-0.00007472
0.00000,-0.00109237
0.00000,0.00007472
0.00000,-0.00037366
0.00000,-0.00113405
0.00000,-0.00115860
0.00000,-0.00130756
0.00000,-0.00112076
0.00000,-0.00044849
0.00000,-0.00065611
0.00000,-0.00115812
0.00000,-0.00063510
0.00000,-0.00070982
0.00000,-0.00044849
0.00000,-0.00034069
0.00000,-0.00086540
-0.05236,-0.00498373
-0.05236,-0.00404395
-0.05236,-0.00310711
-0.05236,-0.00209295
-0.05236,-0.00082223
-0.05236,0.00061194
-0.05236,0.00168218
-0.05236,0.00245214
-0.05236,0.00123460
-0.05236,0.00041111
-0.05236,-0.00115836
-0.05236,-0.00186908
-0.05236,-0.00239536
-0.05236,-0.00192324
-0.05236,-0.00059798
-0.05236,0.00085960
-0.05236,0.00138312
-0.05236,0.00137102
-0.05236,0.00116853
-0.05236,0.00082492
-0.05236,-0.00059798
-0.05236,-0.00157035
-0.05236,-0.00177021
-0.05236,-0.00126781
-0.05236,-0.00057384
-0.05236,0.00041128
-0.05236,0.00022530
-0.05236,0.00115860
-0.05236,0.00145759
-0.05236,0.00026162
-0.05236,-0.00033644
-0.05236,-0.00108540
-0.05236,-0.00061183
-0.05236,-0.00067273
-0.05236,-0.00071011
-0.05236,0.00003738
-0.05236,0.00093569
-0.05236,0.00094561
-0.05236,0.00048735
-0.05236,-0.00018813
-0.05236,-0.00033753
-0.05236,-0.00067383
-0.05236,-0.00136258
-0.05236,-0.00115931
-0.05236,-0.00074748
-0.05236,0.00000010
-0.05236,0.00048775
-0.05236,0.00067273
-0.05236,0.00109613
-0.05236,-0.00037389
-0.05236,-0.00089808
-0.05236,-0.00139872
-0.05236,-0.00014950
-0.05236,0.00011212
-0.05236,0.00138312
-0.05236,0.00116002
-0.05236,0.00030266
-0.05236,0.00003769
-0.05236,-0.00029991
-0.05236,-0.00026173
-0.05236,-0.00056892
-0.05236,-0.00041422
-0.05236,-0.00041128
-0.05236,0.00026162
-0.05236,0.00029911
-0.05236,0.00000010
-0.05236,0.00014937
-0.05236,-0.00041111
-0.05236,-0.00052443
-0.05236,-0.00082256
-0.05236,-0.00022452
-0.05236,-0.00048586
-0.05236,-0.00090870
-0.05236,-0.00003741
-0.05236,0.00018706
-0.05236,0.00026167
-0.05236,0.00011361
-0.05236,0.00022617
-0.05236,0.00000010
-0.05236,-0.00014953
-0.05236,0.00000010
-0.05236,-0.00026317
-0.05236,-0.00056095
-0.05236,0.00011215
-0.05236,0.00018775
-0.05236,0.00014950
-0.05236,-0.00026221
-0.05236,-0.00093454
-0.05236,-0.00033650
-0.05236,-0.00067356
-0.05236,0.00003737
-0.05236,-0.00037366
-0.05236,0.00011212
-0.05236,0.00014956
-0.05236,-0.00003742
-0.05236,0.00011482
-0.05236,0.00057408
-0.05236,-0.00079191
-0.05236,-0.00071402
-0.05236,-0.00056210
-0.05236,-0.00033898
-0.05236,-0.00048606
-0.05236,0.00000010
-0.05236,0.00086311
-0.05236,0.00056061
-0.05236,0.00000010
-0.05236,0.00048039
-0.05236,-0.00082256
-0.05236,-0.00014968
-0.05236,-0.00029918
-0.05236,-0.00014950
-0.05236,0.00029899
-0.05236,0.00033637
-0.05236,0.00014968
-0.05236,-0.00034962
-0.05236,-0.00041128
-0.05236,-0.00049162
-0.05236,-0.00026360
-0.05236,-0.00011260
-0.05236,0.00003829
-0.05236,-0.00030137
-0.05236,0.00067328
-0.05236,0.00041305
-0.05236,-0.00033637
-0.05236,-0.00041111
-0.05236,0.00017496
-0.05236,0.00011215
-0.05236,0.00018710
-0.05236,0.00026162
-0.05236,-0.00037374
-0.05236,-0.00022424
-0.05236,-0.00026167
-0.05236,0.00056130
-0.05236,-0.00030592
-0.05236,0.00003738
-0.05236,0.00003786
-0.05236,0.00007534
-0.05236,-0.00003755
-0.05236,0.00037611
-0.05236,0.00022424
-0.05236,-0.00033644
-0.05236,-0.00011283
-0.05236,-0.00026301
-0.05236,-0.00103187
-0.05236,-0.00052443
-0.05236,-0.00007478
-0.05236,0.00052398
-0.05236,0.00022424
-0.05236,-0.00052313
-0.05236,-0.00018691
-0.05236,-0.00011217
-0.05236,-0.00037412
-0.05236,0.00004371
-0.05236,0.00011212
-0.05236,0.00000010
-0.05236,0.00000010
-0.05236,-0.00007542
-0.05236,0.00018744
-0.05236,-0.00048586
-0.05236,-0.00014950
-0.05236,-0.00011217
-0.05236,0.00030308
-0.05236,-0.00017487
-0.05236,-0.00044849
-0.05236,-0.00018687
-0.05236,-0.00048606
-0.05236,-0.00041162
-0.05236,-0.00072628
-0.05236,0.00011212
-0.05236,-0.00018691
-0.05236,-0.00011226
-0.05236,-0.00008742
-0.05236,-0.00018683
-0.05236,0.00018695
-0.05236,-0.00003788
-0.05236,0.00026418
-0.05236,0.00022498
-0.05236,0.00033637
-0.05236,-0.00029899
-0.05236,0.00007476
-0.05236,0.00030174
-0.05236,0.00000010
-0.05236,-0.00018672
-0.05236,-0.00026162
-0.05236,-0.00044858
-0.05236,-0.00022456
-0.05236,0.00000010
-0.05236,-0.00007469
-0.05236,-0.00014950
-0.05236,-0.00069948
-0.05236,-0.00011488
-0.05236,-0.00007475
-0.05236,-0.00022420
-0.05236,-0.00093454
-0.05236,-0.00075740
-0.05236,0.00000010
-0.05236,-0.00022475
-0.05236,-0.00048586
-0.05236,-0.00119646
-0.05236,-0.00094122
-0.05236,-0.00162913
-0.05236,-0.00134602
-0.05236,-0.00112122
-0.05236,-0.00048606
-0.05236,-0.00048656
-0.05236,0.00074748
-0.05236,0.00059798
-0.05236,0.00078485
-0.05236,0.00026231
-0.05236,0.00041263
-0.05236,0.00085960
-0.05236,-0.00018687
-0.05236,-0.00037374
-0.05236,-0.00074779
-0.05236,-0.00014725
-0.05236,0.00026414
-0.05236,0.00003766
-0.05236,0.00022589
-0.05236,-0.00014956
-0.05236,-0.00041111
-0.05236,-0.00048089
-0.05236,-0.00037420
-0.05236,-0.00041111
-0.05236,-0.00003737
-0.05236,0.00078485
-0.05236,0.00119621
-0.05236,0.00089826
-0.05236,0.00078485
-0.05236,-0.00034962
-0.05236,-0.00052324
-0.05236,0.00011217
-0.05236,0.00052398
-0.05236,-0.00060617
-0.05236,-0.00037664
-0.05236,0.00011247
-0.05236,-0.00022434
-0.05236,-0.00011265
-0.05236,-0.00043931
-0.05236,-0.00139979
-0.05236,-0.00026173
-0.05236,0.00011228
-0.05236,0.00000010
-0.05236,-0.00014944
-0.05236,0.00048586
-0.05236,0.00037389
-0.05236,0.00014968
-0.05236,-0.00034962
-0.05236,-0.00022429
-0.05236,-0.00022424
-0.05236,0.00007476
-0.05236,0.00014971
-0.05236,0.00007566
-0.05236,-0.00030156
-0.05236,0.00033747
-0.05236,0.00048596
-0.05236,0.00039545
-0.05236,-0.00037389
-0.05236,-0.00052730
-0.05236,-0.00052345
-0.05236,-0.00059823
-0.05236,-0.00011226
-0.05236,0.00019193
-0.05236,0.00011219
-0.05236,-0.00018695
-0.05236,-0.00043756
-0.05236,-0.00052324
-0.05236,-0.00071011
-0.05236,-0.00048586
-0.05236,-0.00041128
-0.05236,-0.00033671
-0.05236,0.00022434
-0.05236,0.00030296
-0.05236,0.00015096
-0.05236,0.00007898
-0.05236,0.00049053
-0.05236,0.00041103
-0.05236,-0.00033644
-0.05236,-0.00109337
-0.05236,-0.00069973
-0.05236,-0.00003743
-0.05236,0.00007473
-0.05236,-0.00037374
-0.05236,-0.00029899
-0.05236,-0.00011217
-0.05236,-0.00022456
-0.05236,-0.00011494
-0.05236,-0.00022434
-0.05236,-0.00048089
-0.05236,-0.00048636
-0.05236,0.00048606
-0.05236,0.00037985
-0.05236,0.00011354
-0.05236,-0.00026253
-0.05236,-0.00063860
-0.05236,-0.00089698
-0.05236,-0.00026162
-0.05236,0.00018840
-0.05236,-0.00013118
-0.05236,-0.00026199
-0.05236,-0.00003737
-0.05236,0.00067260
-0.05236,0.00011212
-0.05236,0.00014953
-0.05236,0.00044913
-0.05236,0.00056107
-0.05236,0.00044849

